date,Rat_education_Jeanne,Rat_education_Donnell,Rat_education_Matt,Rat_education_Alyson,Rat_education_Willy,Rat_education_Susana,Rat_public_Maxine,Rat_lodging_Lucille,Rat_office_Ashlee,Rat_education_Cinthia,Rat_education_Dianne,Rat_office_Chris,Rat_public_Lea,Rat_education_Gricelda,Rat_lodging_Lakisha
2016-01-08 19:00:00,44.35,236.94,114.79,76.1,80.62,19.2,157.7,2.84,53.58,91.15,152.72,743.1,87.65,14.22,2.36
2016-01-08 20:00:00,44.35,230.75,98.66,75.64,76.77,19.2,141.85,2.6,52.82,87.89,142.32,792.66,87.32,14.22,2.32
2016-01-08 21:00:00,44.35,173.37,88.48,75.34,71.8,19.2,128.45,2.76,40.09,81.51,139.2,809.88,87.8,14.22,2.04
2016-01-08 22:00:00,44.35,150.6,77.04,75.1,72.19,19.2,124.19,2.56,41.52,70.7,142.29,820.68,86.24,14.22,2.2
2016-01-08 23:00:00,44.35,134.98,76.46,75.32,70.81,19.2,123.08,2.0,39.23,42.13,142.32,827.94,86.79,14.22,2.4
2016-01-09 00:00:00,44.35,133.7,76.72,75.95,70.48,19.2,121.22,2.0,40.94,42.24,133.93,825.3,87.05,14.22,2.28
2016-01-09 01:00:00,44.35,133.24,76.85,75.57,71.23,19.2,127.15,1.88,40.08,42.52,133.65,835.92,87.27,14.22,2.28
2016-01-09 02:00:00,44.35,133.95,77.44,74.4,70.74,19.2,122.95,1.84,40.1,42.42,137.37,830.04,87.21,14.22,1.92
2016-01-09 03:00:00,44.35,132.29,77.03,74.68,70.74,19.2,124.86,1.92,40.79,41.57,136.77,816.0,87.52,14.22,1.96
2016-01-09 04:00:00,44.35,131.96,77.5,75.15,71.49,19.2,127.18,1.84,39.45,43.29,140.99,793.26,88.15,14.22,1.92
2016-01-09 05:00:00,44.35,130.79,77.25,76.18,70.51,19.2,125.96,1.76,40.83,45.59,144.58,757.44,88.0,14.22,2.08
2016-01-09 06:00:00,44.35,132.71,76.96,76.06,74.34,19.2,126.0,1.68,39.26,45.49,144.61,735.0,87.79,14.22,1.92
2016-01-09 07:00:00,44.35,138.61,76.91,76.4,75.99,19.2,127.76,1.72,40.63,44.03,140.94,702.84,87.25,14.22,2.08
2016-01-09 08:00:00,44.35,135.19,75.61,75.92,73.62,19.2,125.39,1.76,39.09,43.01,135.29,682.5,81.77,14.22,1.96
2016-01-09 09:00:00,44.35,133.82,86.29,75.49,74.13,19.2,125.59,1.84,38.13,42.17,143.39,671.7,66.13,14.22,3.56
2016-01-09 10:00:00,44.35,134.17,97.58,75.99,74.33,19.2,125.06,1.88,36.32,42.5,145.11,661.08,65.94,14.22,3.88
2016-01-09 11:00:00,44.35,134.11,103.28,76.09,74.67,19.2,122.8,1.84,37.91,42.09,135.61,661.8,65.66,14.22,3.88
2016-01-09 12:00:00,44.35,130.46,103.28,75.02,74.4,19.2,122.45,1.84,36.31,42.36,125.91,657.9,65.17,14.22,3.84
2016-01-09 13:00:00,44.35,113.89,111.44,73.18,75.63,19.2,120.87,2.0,37.5,41.48,132.58,659.46,65.04,14.22,2.16
2016-01-09 14:00:00,44.35,114.3,110.49,73.11,74.97,19.2,119.29,2.48,36.57,42.05,121.99,648.78,65.05,14.22,1.8
2016-01-09 15:00:00,44.35,107.55,85.62,74.53,70.06,19.2,118.2,2.32,36.46,41.91,117.53,651.96,62.82,14.22,1.8
2016-01-09 16:00:00,44.35,103.45,84.86,72.43,69.81,19.2,117.2,2.24,37.45,41.87,118.97,656.46,62.23,14.22,1.6
2016-01-09 17:00:00,44.35,103.36,81.02,70.28,70.14,19.2,116.1,2.16,36.33,60.07,117.32,653.7,61.77,14.22,2.52
2016-01-09 18:00:00,44.35,100.61,73.69,69.72,72.09,19.2,117.75,2.28,38.29,83.64,117.53,653.04,78.03,14.22,3.48
2016-01-09 19:00:00,44.35,104.6,73.65,70.91,71.78,19.2,118.18,2.16,36.75,84.2,119.38,655.44,83.66,14.22,3.76
2016-01-09 20:00:00,44.35,110.46,73.89,70.49,71.66,19.2,119.02,2.0,37.33,85.55,119.42,667.5,83.21,14.22,2.8
2016-01-09 21:00:00,44.35,111.85,74.16,71.56,71.5,19.2,117.19,2.04,37.77,81.06,127.57,669.0,83.44,14.22,1.72
2016-01-09 22:00:00,44.35,108.43,73.83,72.12,71.03,19.2,117.75,1.96,36.9,70.77,117.91,671.94,83.56,14.22,1.84
2016-01-09 23:00:00,44.35,107.48,74.36,72.1,70.76,19.2,117.87,1.96,38.41,40.9,117.26,683.82,83.5,14.22,1.76
2016-01-10 00:00:00,44.35,104.06,74.38,72.5,70.54,19.2,119.16,1.96,37.05,40.82,120.53,679.38,84.03,14.22,1.96
2016-01-10 01:00:00,44.35,107.48,74.36,70.45,71.09,19.2,118.4,1.8,36.95,41.51,125.82,679.62,84.08,14.22,1.8
2016-01-10 02:00:00,44.35,108.01,74.34,72.09,70.63,19.2,117.24,1.56,38.54,41.39,131.33,679.26,84.12,14.22,1.64
2016-01-10 03:00:00,44.35,107.24,74.04,71.23,71.08,19.2,117.34,1.48,37.18,41.16,130.62,676.5,84.14,14.22,1.6
2016-01-10 04:00:00,44.35,106.18,74.15,72.15,70.74,19.2,118.78,1.56,37.45,43.15,126.17,668.58,82.37,14.22,1.56
2016-01-10 05:00:00,44.35,105.71,73.87,69.55,70.87,19.2,114.91,1.52,38.04,44.93,130.12,672.9,79.76,14.22,1.48
2016-01-10 06:00:00,44.35,103.65,74.21,69.41,70.77,19.2,118.7,1.56,37.07,44.59,133.97,668.88,76.44,14.22,1.48
2016-01-10 07:00:00,44.35,107.32,74.11,69.06,70.41,19.2,113.22,1.56,37.59,43.33,137.01,666.6,80.23,14.22,1.56
2016-01-10 08:00:00,44.35,128.09,73.03,68.51,67.56,19.2,114.32,1.56,37.65,41.53,133.65,664.98,70.43,14.22,1.68
2016-01-10 09:00:00,44.35,139.98,72.28,67.75,64.9,19.2,114.56,1.52,36.65,40.23,125.4,670.08,58.35,14.22,1.8
2016-01-10 10:00:00,44.35,143.54,72.54,68.11,64.18,19.2,111.91,1.84,36.4,40.41,122.88,669.9,57.35,14.22,1.48
2016-01-10 11:00:00,44.35,147.57,72.01,67.69,63.77,19.2,111.28,2.2,37.31,42.45,123.35,664.56,56.12,14.22,1.6
2016-01-10 12:00:00,44.35,149.93,72.11,67.56,64.99,19.2,109.65,2.32,36.28,43.2,126.78,663.18,54.47,14.22,1.6
2016-01-10 13:00:00,44.35,148.57,72.31,67.77,64.69,19.2,109.33,1.92,36.25,42.08,117.46,665.76,54.45,14.22,1.52
2016-01-10 14:00:00,44.35,149.15,71.77,68.35,65.59,19.2,111.95,1.88,36.87,42.56,118.81,659.64,52.36,14.22,1.64
2016-01-10 15:00:00,44.35,143.8,72.64,67.55,65.45,19.2,110.1,1.76,37.01,42.04,115.7,661.74,55.97,14.22,1.72
2016-01-10 16:00:00,44.35,144.7,72.84,68.1,66.1,19.2,110.73,1.44,36.26,41.42,115.92,655.02,54.32,14.22,1.8
2016-01-10 17:00:00,44.35,139.98,73.37,68.28,66.72,19.2,111.34,1.72,36.15,58.57,113.13,655.26,58.76,14.22,1.76
2016-01-10 18:00:00,44.35,141.62,74.25,70.29,70.41,19.2,113.15,1.84,36.67,81.97,110.06,655.44,73.08,14.22,1.84
2016-01-10 19:00:00,44.35,143.83,74.64,70.92,70.36,19.2,117.84,2.08,38.17,83.36,117.44,653.34,81.73,14.22,2.0
2016-01-10 20:00:00,44.35,151.09,74.73,70.44,70.2,19.2,120.82,1.8,37.0,83.87,128.05,665.04,82.41,14.22,2.0
2016-01-10 21:00:00,44.35,158.31,74.97,71.13,70.65,19.2,122.27,1.96,37.0,81.45,132.16,662.58,83.54,14.22,2.04
2016-01-10 22:00:00,44.35,153.77,74.91,73.22,70.64,19.2,126.39,1.84,36.86,72.02,135.62,664.2,86.67,14.22,2.32
2016-01-10 23:00:00,44.35,152.41,75.38,71.84,70.99,19.2,127.78,2.12,37.49,43.17,150.28,689.28,87.48,14.22,2.4
2016-01-11 00:00:00,44.35,150.51,75.65,75.19,71.42,19.2,127.05,2.0,38.04,42.82,145.88,665.16,87.79,14.22,2.24
2016-01-11 01:00:00,44.35,155.02,75.56,74.94,71.18,19.2,131.06,1.84,36.93,43.54,148.29,664.98,89.49,14.22,2.0
2016-01-11 02:00:00,44.35,158.94,75.4,76.41,71.72,19.2,129.44,1.92,37.11,42.74,144.73,666.3,89.74,14.22,1.8
2016-01-11 03:00:00,44.35,156.91,75.51,75.26,71.86,19.2,133.03,1.84,37.06,43.14,152.18,661.98,90.48,14.22,1.92
2016-01-11 04:00:00,44.35,156.2,75.26,76.83,71.77,19.2,131.78,1.84,39.71,43.59,160.3,663.12,91.92,14.22,2.4
2016-01-11 05:00:00,44.35,158.61,75.02,76.16,71.91,19.2,135.37,1.92,38.85,44.86,153.47,668.58,92.46,14.22,1.92
2016-01-11 06:00:00,44.35,157.87,75.03,76.87,75.69,19.2,136.58,1.92,39.04,45.63,154.02,669.6,93.1,14.22,2.08
2016-01-11 07:00:00,44.35,170.14,148.55,78.75,90.19,19.2,142.73,1.84,39.51,44.39,176.64,662.82,94.26,14.22,1.96
2016-01-11 08:00:00,44.35,273.54,188.66,83.22,111.72,19.2,150.39,2.04,55.61,96.6,196.5,668.4,80.91,14.22,2.56
2016-01-11 09:00:00,44.35,294.68,195.84,84.13,139.2,19.2,164.65,2.08,60.78,103.28,204.9,668.46,73.16,14.22,2.44
2016-01-11 10:00:00,44.35,280.34,199.06,84.11,130.38,19.2,171.91,2.04,62.35,106.49,217.66,667.14,72.02,14.22,2.72
2016-01-11 11:00:00,44.35,292.3,194.91,82.51,125.16,19.2,185.57,1.92,61.87,105.65,197.46,667.62,72.9,14.22,2.28
2016-01-11 12:00:00,44.35,284.02,185.32,83.16,125.47,19.2,181.46,1.96,67.18,98.97,195.15,670.5,70.19,14.22,2.4
2016-01-11 13:00:00,44.35,274.31,181.87,81.89,121.95,19.2,187.42,2.04,63.7,96.13,192.72,665.88,69.53,14.22,2.04
2016-01-11 14:00:00,44.35,245.03,183.03,81.39,120.65,19.2,198.81,1.96,63.27,95.22,182.72,663.12,68.05,14.22,2.08
2016-01-11 15:00:00,44.35,251.52,184.88,80.05,125.92,19.2,183.85,1.88,62.6,93.7,182.38,659.04,69.75,14.22,2.12
2016-01-11 16:00:00,44.35,257.35,173.79,77.02,123.16,19.2,176.81,1.96,59.53,93.22,176.27,653.34,67.42,14.22,2.64
2016-01-11 17:00:00,44.35,253.59,156.94,75.39,109.08,19.2,188.12,1.84,57.1,99.27,171.05,671.58,68.81,14.22,2.4
2016-01-11 18:00:00,44.35,254.37,139.72,74.04,103.92,19.2,174.2,2.12,54.12,105.7,172.35,706.98,83.92,14.22,2.68
2016-01-11 19:00:00,44.35,246.2,116.56,74.4,84.31,19.2,165.47,2.44,52.44,94.41,162.19,757.92,91.88,14.22,2.48
2016-01-11 20:00:00,44.35,219.1,108.26,74.88,74.76,19.2,140.84,2.52,53.32,85.1,162.4,804.3,92.26,14.22,2.28
2016-01-11 21:00:00,44.35,172.64,105.07,74.34,75.45,19.2,133.15,2.28,42.63,82.09,167.74,832.44,93.03,14.22,2.44
2016-01-11 22:00:00,44.35,158.48,88.3,74.82,72.33,19.2,123.97,2.16,40.84,70.93,158.89,838.26,92.72,14.22,2.44
2016-01-11 23:00:00,44.35,142.18,88.17,74.9,70.0,19.2,124.16,2.2,42.42,42.36,163.47,805.68,93.54,14.22,2.48
2016-01-12 00:00:00,44.35,141.87,88.01,75.03,70.58,19.2,125.99,2.36,41.61,42.25,163.09,803.88,93.88,14.22,2.52
2016-01-12 01:00:00,44.35,141.22,87.85,75.38,71.35,19.2,127.36,2.36,43.78,42.15,159.46,800.88,94.16,14.22,2.24
2016-01-12 02:00:00,44.35,139.82,87.82,74.66,71.56,19.2,128.86,2.12,44.2,42.55,157.15,801.42,94.58,14.22,3.52
2016-01-12 03:00:00,44.35,138.44,88.14,75.56,71.73,19.2,130.38,1.8,42.67,42.35,155.51,795.0,94.89,14.22,3.64
2016-01-12 04:00:00,44.35,141.72,87.82,74.74,71.31,19.2,133.64,1.72,44.18,42.98,158.67,764.34,95.1,14.22,3.6
2016-01-12 05:00:00,44.35,140.17,87.87,74.32,71.48,19.2,132.22,1.56,43.42,43.43,161.0,724.8,94.71,14.22,3.56
2016-01-12 06:00:00,44.35,139.03,88.03,74.38,73.84,19.2,135.49,1.52,43.19,43.66,165.86,696.54,95.28,14.22,3.64
2016-01-12 07:00:00,44.35,147.99,133.57,76.22,83.65,19.2,137.13,1.52,46.01,51.94,169.42,661.68,94.59,14.22,3.64
2016-01-12 08:00:00,44.35,277.05,188.91,81.83,93.94,19.2,156.27,1.68,56.0,99.27,189.34,648.84,83.64,14.22,3.12
2016-01-12 09:00:00,44.35,298.1,195.88,80.93,119.91,19.2,178.62,1.88,65.87,101.79,192.97,636.96,72.3,14.22,2.2
2016-01-12 10:00:00,44.35,284.85,199.3,80.71,132.47,19.2,188.97,1.88,66.85,101.3,201.15,635.88,72.44,14.22,1.92
2016-01-12 11:00:00,44.35,288.42,195.17,87.32,133.13,19.2,197.29,1.96,67.53,101.04,195.25,629.28,70.62,14.22,1.72
2016-01-12 12:00:00,44.35,290.83,194.67,88.65,127.29,19.2,190.25,2.16,65.97,98.85,183.17,629.58,70.71,14.22,1.76
2016-01-12 13:00:00,44.35,283.96,196.12,88.19,115.75,19.2,203.62,1.96,63.09,88.76,185.49,627.36,68.39,14.22,1.76
2016-01-12 14:00:00,44.35,272.6,190.26,87.2,112.75,19.2,207.83,2.0,63.93,87.11,177.65,626.04,68.65,14.22,1.84
2016-01-12 15:00:00,44.35,264.39,188.66,84.39,111.9,19.2,198.02,1.76,63.74,90.46,176.97,622.68,69.51,14.22,2.24
2016-01-12 16:00:00,44.35,247.59,173.58,83.23,105.3,19.2,183.38,1.72,61.74,93.02,173.48,610.14,67.61,14.22,2.28
2016-01-12 17:00:00,44.35,244.44,166.42,83.05,91.99,19.2,187.38,1.6,57.87,97.6,171.45,626.94,70.8,14.22,1.56
2016-01-12 18:00:00,44.35,241.18,161.98,81.04,87.87,19.2,174.62,1.92,54.57,101.44,168.79,655.08,89.6,14.22,1.84
2016-01-12 19:00:00,44.35,233.79,136.63,83.17,78.05,19.2,167.3,2.44,52.29,89.07,152.14,701.34,91.37,14.22,2.12
2016-01-12 20:00:00,44.35,217.67,82.41,83.14,69.19,19.2,154.02,2.52,52.89,85.68,153.62,753.78,90.58,14.22,3.6
2016-01-12 21:00:00,44.35,177.9,81.45,84.97,69.19,19.2,145.31,2.08,41.93,83.38,154.37,772.26,93.5,14.22,3.6
2016-01-12 22:00:00,44.35,164.8,81.58,85.91,65.47,19.2,135.68,1.96,41.62,73.0,149.84,783.3,94.28,14.22,2.92
2016-01-12 23:00:00,44.35,150.3,80.81,86.09,62.23,19.2,137.74,2.0,40.27,43.15,155.04,787.14,95.17,14.22,2.28
2016-01-13 00:00:00,44.35,149.85,79.64,85.96,62.18,19.2,141.11,2.12,40.9,43.45,155.69,785.94,95.58,14.22,2.48
2016-01-13 01:00:00,44.35,150.84,79.53,85.38,62.8,19.2,142.54,1.8,41.41,43.55,153.91,781.14,96.81,14.22,3.72
2016-01-13 02:00:00,44.35,148.34,79.73,85.33,64.0,19.2,145.78,1.76,40.98,43.24,156.36,773.88,97.08,14.22,3.72
2016-01-13 03:00:00,44.35,149.61,79.7,85.13,65.3,19.2,146.41,1.52,39.98,43.73,156.52,762.3,97.0,14.22,3.68
2016-01-13 04:00:00,44.35,150.69,79.61,84.9,65.3,19.2,146.99,1.44,41.27,43.57,157.93,737.34,97.98,14.22,3.72
2016-01-13 05:00:00,44.35,154.98,79.89,86.47,67.93,19.2,153.34,1.36,41.32,44.11,153.59,709.68,98.65,14.22,3.2
2016-01-13 06:00:00,44.35,149.25,79.77,85.64,82.77,19.2,151.63,1.4,39.88,43.16,151.34,685.02,99.22,14.22,2.32
2016-01-13 07:00:00,44.35,163.29,149.36,85.85,107.92,19.2,156.35,1.44,41.2,49.5,168.17,648.42,100.04,14.22,2.28
2016-01-13 08:00:00,44.35,273.17,187.85,89.32,121.34,19.2,174.09,1.44,53.89,104.66,187.79,631.68,86.71,14.22,2.32
2016-01-13 09:00:00,44.35,310.29,199.14,89.86,142.94,19.2,189.24,1.6,63.13,103.33,219.2,621.66,76.44,14.22,2.68
2016-01-13 10:00:00,44.35,292.53,202.09,90.8,155.19,19.2,218.49,1.56,64.3,99.6,223.0,614.58,76.43,14.22,2.52
2016-01-13 11:00:00,44.35,292.26,201.67,91.91,146.43,19.2,219.36,1.52,66.26,99.47,215.02,609.6,78.25,14.22,2.48
2016-01-13 12:00:00,44.35,297.96,191.6,93.53,140.12,19.2,213.67,1.64,68.3,101.55,209.67,609.96,75.85,14.22,2.52
2016-01-13 13:00:00,44.35,294.4,189.87,92.65,131.87,19.2,208.93,1.64,70.1,97.74,203.85,602.76,74.17,14.22,2.4
2016-01-13 14:00:00,44.35,290.25,191.5,93.19,130.04,19.2,209.67,1.64,70.01,94.21,197.53,597.78,73.67,14.22,2.28
2016-01-13 15:00:00,44.35,314.43,188.24,90.51,124.78,19.2,201.8,1.56,67.5,93.33,193.11,595.44,75.51,14.22,2.36
2016-01-13 16:00:00,44.35,301.85,174.99,87.13,115.06,19.2,192.99,1.56,68.92,90.59,202.93,591.48,81.11,14.22,2.48
2016-01-13 17:00:00,44.35,297.3,170.48,85.31,102.66,19.2,193.65,1.6,68.15,96.03,188.83,606.12,85.13,14.22,2.36
2016-01-13 18:00:00,44.35,301.17,158.99,84.94,100.15,19.2,190.01,1.64,59.8,114.57,189.86,637.62,97.92,14.22,2.52
2016-01-13 19:00:00,44.35,295.09,130.54,85.18,86.15,19.2,173.61,2.56,57.51,99.06,182.43,710.16,96.62,14.22,2.48
2016-01-13 20:00:00,44.35,283.46,101.44,86.16,66.67,19.2,163.48,2.96,56.55,95.07,173.27,796.62,96.52,14.22,2.6
2016-01-13 21:00:00,44.35,231.52,101.92,83.63,65.4,19.2,163.62,2.8,52.68,82.47,164.1,834.06,98.19,14.22,2.92
2016-01-13 22:00:00,44.35,209.0,85.98,85.66,65.41,19.2,157.17,2.76,40.63,71.95,165.41,843.06,98.93,14.22,2.8
2016-01-13 23:00:00,44.35,195.37,82.83,84.83,65.2,19.2,159.42,2.96,40.67,43.55,162.96,838.92,98.63,14.22,3.4
2016-01-14 00:00:00,44.35,195.23,82.82,86.32,65.2,19.2,161.75,2.4,41.47,44.14,168.82,832.08,98.66,14.22,2.68
2016-01-14 01:00:00,44.35,165.73,82.89,85.4,65.02,19.2,161.36,1.8,41.28,44.43,159.53,825.96,98.47,14.22,2.56
2016-01-14 02:00:00,44.35,165.36,82.76,86.52,65.01,19.2,165.7,1.68,40.51,44.97,161.54,827.82,98.76,14.22,2.6
2016-01-14 03:00:00,44.35,164.91,82.56,85.51,64.83,19.2,160.69,1.64,40.22,47.0,159.96,815.52,98.31,14.22,2.56
2016-01-14 04:00:00,44.35,164.88,82.48,85.91,64.76,19.2,161.22,1.68,41.28,47.5,166.95,794.1,98.29,14.22,2.48
2016-01-14 05:00:00,44.35,164.36,82.52,84.35,65.08,19.2,156.33,1.68,41.34,49.77,162.24,770.76,97.99,14.22,2.44
2016-01-14 06:00:00,44.35,165.44,83.15,84.52,68.93,19.2,154.8,1.68,38.92,49.69,164.43,748.74,98.08,14.22,2.4
2016-01-14 07:00:00,44.35,163.37,83.17,86.72,81.56,19.2,159.53,1.52,41.29,53.88,175.15,711.96,98.27,14.22,2.4
2016-01-14 08:00:00,44.35,207.38,173.4,90.3,92.31,19.2,153.26,1.48,54.31,102.48,194.34,700.2,85.61,14.22,2.36
2016-01-14 09:00:00,44.35,213.54,191.16,90.73,113.45,19.2,153.26,1.6,63.31,104.35,214.17,686.34,77.11,14.22,2.76
2016-01-14 10:00:00,44.35,216.75,187.17,88.23,121.06,19.2,169.68,1.64,64.56,106.41,210.64,683.1,76.22,14.22,2.96
2016-01-14 11:00:00,44.35,249.47,196.95,87.52,119.87,19.2,182.52,2.0,65.4,106.3,202.96,681.06,74.55,14.22,2.84
2016-01-14 12:00:00,44.35,246.51,200.03,86.55,116.65,19.2,177.69,1.76,67.38,104.53,191.18,678.0,70.88,14.22,2.56
2016-01-14 13:00:00,44.35,245.61,193.71,84.09,108.47,19.2,181.45,1.44,64.75,97.36,178.98,675.3,67.35,14.22,2.32
2016-01-14 14:00:00,44.35,223.58,191.01,85.13,102.69,19.2,183.17,1.64,65.64,96.07,182.34,675.72,65.33,14.22,2.16
2016-01-14 15:00:00,44.35,222.8,182.61,82.65,107.06,19.2,172.56,2.0,66.14,90.41,171.35,670.44,65.67,14.22,2.36
2016-01-14 16:00:00,44.35,199.37,174.05,81.69,99.23,19.2,167.84,2.04,63.07,86.56,162.47,663.36,69.97,14.22,2.08
2016-01-14 17:00:00,44.35,199.25,173.39,79.52,89.67,19.2,162.29,1.96,59.69,90.69,162.47,681.42,71.13,14.22,1.88
2016-01-14 18:00:00,44.35,199.48,169.76,78.93,82.46,19.2,157.96,2.48,56.26,108.18,155.61,708.78,82.91,14.22,1.8
2016-01-14 19:00:00,44.35,203.04,134.07,79.79,78.68,19.2,147.63,2.68,54.37,95.51,149.44,764.1,89.95,14.22,2.48
2016-01-14 20:00:00,44.35,199.27,112.61,79.11,70.37,19.2,129.54,2.64,52.1,87.3,146.74,814.92,89.26,14.22,1.92
2016-01-14 21:00:00,44.35,160.88,111.71,80.68,65.27,19.2,123.4,2.88,39.72,82.97,135.73,836.94,89.86,14.22,2.04
2016-01-14 22:00:00,44.35,152.61,93.29,79.59,64.85,19.2,119.01,3.08,40.19,72.48,137.09,850.14,88.18,14.22,2.8
2016-01-14 23:00:00,44.35,152.78,82.45,81.02,64.85,19.2,118.72,2.96,39.34,43.19,121.35,847.02,87.61,14.22,2.44
2016-01-15 00:00:00,44.35,151.62,82.74,81.53,65.07,19.2,125.66,2.88,39.25,43.91,121.65,844.8,87.25,14.22,1.92
2016-01-15 01:00:00,44.35,151.48,82.91,81.81,64.91,19.2,128.19,2.64,40.08,43.49,121.94,840.66,90.48,14.22,2.0
2016-01-15 02:00:00,44.35,152.74,82.54,81.57,64.93,19.2,129.76,2.52,39.31,44.02,121.57,830.64,87.25,14.22,1.96
2016-01-15 03:00:00,44.35,151.23,82.26,81.13,64.96,19.2,136.22,2.16,39.16,45.02,122.9,818.46,89.84,14.22,2.16
2016-01-15 04:00:00,44.35,151.33,82.25,81.25,65.11,19.2,136.89,2.08,39.98,47.69,125.91,794.04,87.47,14.22,2.0
2016-01-15 05:00:00,44.35,149.71,81.79,80.48,64.9,19.2,139.19,2.0,39.05,47.54,127.43,762.06,90.04,14.22,1.92
2016-01-15 06:00:00,44.35,153.38,96.14,80.45,66.5,19.2,140.8,1.96,38.67,48.06,139.25,732.36,88.16,14.22,2.08
2016-01-15 07:00:00,44.35,153.86,173.37,82.48,77.48,19.2,146.22,1.84,41.04,49.69,152.52,705.0,90.83,14.22,1.96
2016-01-15 08:00:00,44.35,190.7,189.68,87.37,86.87,19.2,162.84,1.96,54.49,84.37,183.92,687.9,78.7,14.22,2.36
2016-01-15 09:00:00,44.35,192.58,193.54,85.24,107.27,19.2,175.38,2.44,59.62,92.68,190.24,677.46,67.68,14.22,2.2
2016-01-15 10:00:00,44.35,194.14,194.88,86.68,114.08,19.2,179.41,2.8,64.65,90.49,188.88,671.64,69.28,14.22,2.56
2016-01-15 11:00:00,44.35,195.14,192.1,85.14,110.87,19.2,166.99,3.28,65.54,89.37,173.79,669.3,67.34,14.22,1.92
2016-01-15 12:00:00,44.35,196.06,183.61,84.29,107.46,19.2,163.51,2.72,64.97,86.5,162.46,666.06,65.66,14.22,2.04
2016-01-15 13:00:00,44.35,188.83,179.73,84.27,104.68,19.2,159.56,3.24,62.95,71.06,157.64,669.12,65.66,14.22,1.88
2016-01-15 14:00:00,44.35,182.96,182.94,85.65,101.82,19.2,163.87,3.12,62.31,70.2,162.92,664.74,65.08,14.22,1.92
2016-01-15 15:00:00,44.35,190.61,181.46,81.64,108.0,19.2,160.65,3.56,61.8,70.54,165.12,662.4,65.86,14.22,2.0
2016-01-15 16:00:00,44.35,188.66,179.78,78.6,98.53,19.2,153.64,3.0,60.15,81.39,160.15,659.1,66.58,14.22,2.16
2016-01-15 17:00:00,44.35,186.34,155.75,76.75,90.2,19.2,151.41,3.0,55.98,77.38,155.38,680.46,65.69,14.22,2.56
2016-01-15 18:00:00,44.35,189.61,127.77,77.26,87.1,19.2,146.11,2.92,52.26,94.9,149.9,706.32,87.16,14.22,2.32
2016-01-15 19:00:00,44.35,186.57,88.12,76.66,80.95,19.2,135.14,2.96,52.21,87.3,137.86,751.2,86.82,14.22,2.28
2016-01-15 20:00:00,44.35,160.31,79.93,77.93,73.68,19.2,126.07,2.92,51.44,86.99,133.77,802.92,88.16,14.22,2.16
2016-01-15 21:00:00,44.35,132.61,79.54,78.27,68.93,19.2,117.6,2.92,40.63,86.29,138.6,822.36,88.69,14.22,2.12
2016-01-15 22:00:00,44.35,130.93,79.42,77.9,68.14,19.2,113.86,2.88,40.43,75.99,145.83,829.92,86.76,14.22,2.6
2016-01-15 23:00:00,44.35,129.61,78.56,78.6,67.9,19.2,113.81,3.4,41.31,44.55,147.78,827.94,86.87,14.22,2.64
2016-01-16 00:00:00,44.35,131.85,78.25,79.09,68.65,19.2,113.79,5.4,40.99,44.77,146.3,827.04,89.19,14.22,2.2
2016-01-16 01:00:00,44.35,131.06,78.89,78.91,69.86,19.2,115.46,2.52,39.5,45.31,143.25,823.02,90.55,14.22,2.28
2016-01-16 02:00:00,44.35,130.89,78.76,79.19,70.1,19.2,119.05,2.8,41.0,44.78,141.14,809.76,89.36,14.22,2.56
2016-01-16 03:00:00,44.35,131.22,79.18,79.22,68.88,19.2,115.3,2.48,41.16,44.81,140.57,787.86,89.51,14.22,2.48
2016-01-16 04:00:00,44.35,132.7,78.78,79.03,68.57,19.2,117.65,2.28,39.83,47.14,141.5,749.1,89.12,14.22,2.12
2016-01-16 05:00:00,44.35,130.78,78.82,79.0,69.18,19.2,118.91,2.16,41.55,46.83,142.63,725.28,88.6,14.22,1.72
2016-01-16 06:00:00,44.35,130.03,78.74,79.1,69.85,19.2,118.81,5.28,42.66,47.13,149.06,714.78,89.14,14.22,1.84
2016-01-16 07:00:00,44.35,129.35,78.81,78.99,69.46,19.2,120.17,4.76,41.88,46.05,138.25,694.8,89.05,14.22,1.76
2016-01-16 08:00:00,44.35,138.4,78.31,80.46,66.13,19.2,123.99,4.0,41.98,44.94,136.01,683.28,78.56,14.22,1.8
2016-01-16 09:00:00,44.35,144.65,101.61,79.33,66.6,19.2,120.99,4.0,49.81,44.51,127.18,674.58,68.29,14.22,2.16
2016-01-16 10:00:00,44.35,142.91,114.35,78.45,64.45,19.2,121.27,4.64,53.51,43.97,129.79,667.98,68.56,14.22,3.72
2016-01-16 11:00:00,44.35,147.84,112.84,78.99,64.4,19.2,122.26,4.6,52.3,44.21,126.52,659.94,65.85,14.22,2.52
2016-01-16 12:00:00,44.35,151.71,95.05,77.26,63.6,19.2,120.34,4.56,50.5,43.95,126.04,661.08,64.13,14.22,3.04
2016-01-16 13:00:00,44.35,149.16,79.86,76.85,63.96,19.2,118.64,3.96,49.56,43.37,120.66,659.64,59.29,14.22,2.32
2016-01-16 14:00:00,44.35,129.83,79.76,79.19,61.13,19.2,115.52,2.36,49.09,43.21,121.92,652.8,59.54,14.22,2.32
2016-01-16 15:00:00,44.35,129.14,80.27,77.62,61.49,19.2,113.65,2.52,46.13,43.75,108.02,659.1,60.1,14.22,1.96
