date,Rat_education_Kathryn,Rat_education_Theo,Rat_public_Kimber,Rat_office_Jamal,Rat_education_Lee,Rat_education_Kandice,Rat_office_Adele,Rat_office_Lora,Rat_public_Sharron,Rat_public_Joann,Rat_education_Calvin,Rat_public_Allie,Rat_public_Leo,Rat_public_Mark,Rat_assembly_Ezequiel
2016-01-08 17:00:00,360.53,1168.6,202.82,1843.42,462.75,119.79,943.84,710.09,43.8,19.36,61.26,9.12,15.65,23.35,61.83
2016-01-08 18:00:00,358.23,1194.46,215.68,1749.69,478.11,123.93,920.05,699.09,45.6,17.54,73.27,7.89,19.3,29.25,61.97
2016-01-08 19:00:00,348.28,997.33,215.19,1178.55,463.83,120.01,711.64,674.82,48.42,13.75,68.23,4.72,17.61,29.33,58.17
2016-01-08 20:00:00,336.71,679.72,215.09,693.07,426.06,121.28,719.69,528.61,48.98,13.64,65.24,4.68,18.76,28.07,46.61
2016-01-08 21:00:00,328.28,655.69,211.66,670.72,412.65,122.04,641.96,499.59,48.82,13.68,62.88,4.67,19.53,27.64,42.52
2016-01-08 22:00:00,223.18,640.8,211.94,648.11,388.92,122.8,691.28,501.19,49.73,13.42,61.88,4.67,19.68,28.4,47.24
2016-01-08 23:00:00,217.03,581.94,212.72,640.97,288.72,106.69,633.66,473.74,48.97,13.46,31.94,4.67,18.63,27.81,48.42
2016-01-09 00:00:00,217.97,515.14,208.01,652.82,253.68,105.42,664.04,469.09,49.65,13.55,31.86,4.66,19.25,29.04,48.75
2016-01-09 01:00:00,218.05,517.26,213.51,637.64,242.97,106.24,643.81,461.95,48.4,13.61,32.02,4.8,18.74,28.07,48.35
2016-01-09 02:00:00,219.0,523.94,212.56,638.33,242.55,107.29,671.95,464.08,48.67,13.5,32.09,5.06,19.53,28.49,49.67
2016-01-09 03:00:00,219.53,517.97,211.09,643.84,246.0,104.97,648.22,466.12,49.5,13.56,32.54,5.05,18.77,28.59,50.66
2016-01-09 04:00:00,221.34,533.81,211.33,635.19,245.64,107.09,656.99,446.23,49.01,13.5,31.94,5.01,18.81,29.93,48.24
2016-01-09 05:00:00,316.79,528.91,216.65,635.06,249.33,103.71,644.66,485.33,48.81,13.57,31.8,5.01,19.19,29.5,49.85
2016-01-09 06:00:00,321.65,536.52,215.51,642.92,247.71,104.54,664.75,498.29,48.52,13.55,33.14,4.96,19.06,29.13,49.89
2016-01-09 07:00:00,320.1,669.84,214.28,640.38,314.34,102.63,702.52,506.01,47.33,13.27,31.92,4.94,18.78,30.04,49.24
2016-01-09 08:00:00,319.51,1124.77,216.94,642.02,322.95,100.66,696.68,681.07,41.46,12.13,30.84,4.94,19.07,27.49,48.16
2016-01-09 09:00:00,321.4,1087.51,212.75,668.03,316.14,99.33,710.65,653.88,42.09,11.69,27.99,4.03,18.46,21.19,49.11
2016-01-09 10:00:00,319.13,1031.47,192.95,652.96,346.47,99.76,684.35,649.05,40.16,16.53,27.93,7.82,18.19,19.56,57.78
2016-01-09 11:00:00,328.95,1020.2,184.88,672.59,365.34,98.77,696.22,643.25,40.84,19.52,27.98,9.27,18.27,18.12,51.42
2016-01-09 12:00:00,327.54,1008.5,180.08,669.23,374.58,99.84,671.15,662.8,41.5,19.8,26.99,9.16,17.02,16.31,49.1
2016-01-09 13:00:00,319.05,1003.34,181.41,669.66,327.72,100.82,707.85,671.42,42.96,19.79,29.54,9.65,16.07,16.1,46.09
2016-01-09 14:00:00,313.36,1004.65,180.48,659.42,332.58,101.02,706.88,665.36,41.33,19.96,30.09,9.95,15.85,16.37,50.26
2016-01-09 15:00:00,313.14,1006.46,179.26,653.16,358.26,100.72,719.63,654.6,41.67,19.77,28.3,9.56,15.71,14.9,59.09
2016-01-09 16:00:00,313.18,923.9,179.52,653.13,352.5,102.23,700.66,653.73,43.66,19.76,25.41,9.66,16.46,15.29,61.05
2016-01-09 17:00:00,313.36,824.04,184.54,632.93,373.14,117.74,716.99,657.57,40.94,19.3,41.82,9.46,16.71,16.49,27.11
2016-01-09 18:00:00,318.99,839.21,201.93,637.66,314.85,117.37,717.82,506.41,44.67,17.73,59.1,8.48,18.16,23.85,26.51
2016-01-09 19:00:00,319.76,722.3,202.0,633.3,294.03,118.34,716.62,492.94,48.02,13.1,60.02,5.08,18.79,24.74,25.57
2016-01-09 20:00:00,317.97,560.3,200.61,630.64,286.62,120.04,694.08,498.65,49.64,13.05,60.12,4.98,20.14,24.91,28.95
2016-01-09 21:00:00,314.97,550.27,207.12,639.46,277.56,120.62,698.3,494.87,49.61,13.02,60.36,4.98,20.42,25.22,29.25
2016-01-09 22:00:00,213.58,523.53,202.77,638.75,283.11,120.84,717.54,490.28,49.3,12.86,58.6,4.97,21.19,24.43,30.47
2016-01-09 23:00:00,211.35,478.79,201.81,630.39,244.05,106.17,725.54,474.75,49.9,12.88,28.76,4.99,20.82,24.38,30.14
2016-01-10 00:00:00,212.78,481.44,205.24,633.16,240.63,106.84,712.23,449.35,49.27,12.92,28.9,4.96,20.3,24.46,33.11
2016-01-10 01:00:00,212.3,475.05,200.11,637.99,238.65,104.57,611.6,419.86,48.64,12.99,27.9,5.06,19.79,23.98,32.25
2016-01-10 02:00:00,211.68,467.82,198.6,631.97,243.6,106.22,612.56,442.74,48.63,12.97,27.77,4.97,19.64,24.03,30.78
2016-01-10 03:00:00,211.21,475.01,198.11,632.82,236.46,104.99,633.4,444.21,49.02,12.88,28.09,4.96,18.96,23.17,31.29
2016-01-10 04:00:00,213.26,470.89,195.56,632.67,242.64,103.27,626.84,447.93,48.09,12.86,27.44,4.96,18.74,21.52,33.05
2016-01-10 05:00:00,302.1,463.77,193.57,626.87,243.9,104.46,604.69,470.12,49.16,12.66,27.45,4.95,19.73,21.75,30.91
2016-01-10 06:00:00,309.09,473.01,191.52,628.86,244.86,104.13,633.62,464.68,47.87,12.68,27.54,4.95,20.48,19.01,30.31
2016-01-10 07:00:00,309.5,490.15,192.93,625.12,243.66,101.59,656.08,464.38,47.38,12.37,27.0,4.94,20.33,18.71,32.38
2016-01-10 08:00:00,314.19,510.3,188.78,623.54,266.76,98.75,648.84,618.34,40.8,11.15,25.99,4.93,18.03,17.03,29.69
2016-01-10 09:00:00,326.65,502.58,188.89,625.11,264.72,99.56,642.31,677.26,39.26,10.39,23.52,4.38,15.97,11.48,28.59
2016-01-10 10:00:00,344.88,488.47,165.62,625.24,382.14,100.68,640.73,672.83,39.78,10.52,22.66,3.51,15.47,11.39,32.75
2016-01-10 11:00:00,335.38,477.56,164.77,627.21,317.1,97.37,605.81,652.01,39.61,10.67,22.7,3.51,16.21,11.71,28.65
2016-01-10 12:00:00,324.91,479.84,162.64,626.77,346.29,97.11,591.39,639.83,39.06,10.61,22.51,3.57,15.83,10.63,30.33
2016-01-10 13:00:00,313.09,479.35,161.54,637.85,341.28,100.25,577.66,632.61,38.98,11.35,22.05,6.25,15.4,10.36,30.37
2016-01-10 14:00:00,308.82,483.59,159.01,635.79,325.23,98.2,565.73,630.1,39.83,18.39,22.12,8.16,15.26,10.46,26.73
2016-01-10 15:00:00,291.93,491.99,163.15,640.86,303.72,99.14,576.71,635.43,39.41,18.36,22.34,8.09,15.52,10.09,30.7
2016-01-10 16:00:00,291.44,488.26,175.68,630.62,293.91,101.62,564.11,649.04,40.23,19.19,22.12,8.23,16.05,11.15,24.77
2016-01-10 17:00:00,298.46,509.1,187.53,633.61,316.2,114.75,585.05,646.52,39.87,19.25,38.37,8.11,15.81,11.73,26.19
2016-01-10 18:00:00,306.65,538.31,206.37,636.55,301.17,116.11,623.56,479.97,44.58,12.99,56.52,4.87,19.32,20.41,28.13
2016-01-10 19:00:00,311.02,590.43,202.59,635.6,288.18,120.01,622.12,460.58,47.95,13.42,58.18,4.71,20.62,28.13,29.39
2016-01-10 20:00:00,311.25,542.33,201.03,640.38,274.26,119.21,628.44,472.15,49.52,13.56,58.82,4.73,20.33,28.81,33.45
2016-01-10 21:00:00,309.52,550.5,206.71,641.44,268.95,119.5,640.84,485.67,48.8,13.47,59.75,4.72,21.67,30.01,30.59
2016-01-10 22:00:00,210.09,556.74,207.05,638.28,275.55,119.71,640.36,499.11,50.48,13.55,59.34,4.75,21.74,31.81,36.35
2016-01-10 23:00:00,212.33,523.03,212.92,635.01,230.58,107.08,658.61,481.8,50.42,13.68,30.5,4.75,21.88,32.74,36.88
2016-01-11 00:00:00,215.79,547.98,212.4,637.73,250.59,104.41,652.75,472.67,48.87,13.73,30.42,4.75,20.53,33.74,34.66
2016-01-11 01:00:00,217.18,527.2,216.55,645.74,250.53,107.07,672.25,470.93,48.83,13.89,30.86,4.88,20.86,35.21,36.98
2016-01-11 02:00:00,216.5,539.46,219.01,640.31,258.57,104.32,675.7,494.11,49.83,13.71,31.46,4.8,22.34,35.91,39.1
2016-01-11 03:00:00,220.35,544.86,240.34,643.28,258.33,105.25,686.92,512.84,48.92,13.75,32.47,4.78,19.72,39.6,39.92
2016-01-11 04:00:00,227.22,568.4,244.31,655.4,268.08,106.06,677.44,651.28,49.6,13.85,32.72,4.75,19.29,40.99,40.63
2016-01-11 05:00:00,329.85,579.6,251.16,651.42,273.39,102.66,680.78,717.27,49.3,14.03,32.82,4.69,19.59,45.42,44.0
2016-01-11 06:00:00,335.6,589.82,278.86,1032.97,351.63,102.43,751.0,735.12,50.11,13.77,34.2,4.71,20.26,45.04,44.46
2016-01-11 07:00:00,345.6,908.24,422.3,2357.89,624.06,101.72,1028.54,737.71,49.13,13.4,35.49,4.77,20.55,51.26,43.6
2016-01-11 08:00:00,357.01,1417.55,539.55,2409.22,648.36,98.6,1140.15,793.86,44.69,12.12,48.74,4.44,19.11,48.75,45.15
2016-01-11 09:00:00,393.5,1385.49,568.42,2253.88,582.27,101.23,1093.74,821.69,46.7,11.91,46.67,3.61,17.88,42.99,64.04
2016-01-11 10:00:00,413.83,1320.53,415.48,1994.18,490.71,100.52,1057.86,746.27,46.38,16.5,46.98,8.19,15.22,42.93,97.0
2016-01-11 11:00:00,416.15,1290.65,477.8,1872.64,419.25,102.58,1037.77,670.15,47.36,19.04,46.76,8.85,15.06,39.18,93.19
2016-01-11 12:00:00,407.82,1269.88,417.63,1917.91,361.68,101.86,1008.17,662.04,50.75,19.03,48.11,8.97,15.5,36.48,93.3
2016-01-11 13:00:00,396.2,1222.08,415.73,1983.98,342.33,101.51,1005.86,679.3,50.56,19.1,44.82,8.46,15.93,34.83,93.36
2016-01-11 14:00:00,401.55,1120.42,342.72,2029.53,365.58,104.37,998.95,686.1,49.01,19.16,43.71,8.14,15.92,33.0,92.63
2016-01-11 15:00:00,408.4,1053.4,325.45,2035.63,435.93,103.48,934.5,696.1,48.33,19.32,43.03,8.18,15.65,31.71,96.49
2016-01-11 16:00:00,394.8,1069.36,242.76,2010.08,497.7,103.25,908.46,717.51,46.2,19.21,41.77,8.29,15.71,31.07,93.46
2016-01-11 17:00:00,390.59,1133.99,226.74,1998.53,513.48,119.37,879.34,718.23,44.89,20.06,60.61,8.37,15.33,34.76,99.56
2016-01-11 18:00:00,404.3,1204.55,233.25,1972.88,600.24,119.39,883.56,693.7,49.69,21.68,80.31,9.75,16.17,41.54,98.71
2016-01-11 19:00:00,397.81,975.62,237.86,1340.37,577.44,118.09,730.22,671.58,53.24,22.94,81.0,10.61,17.82,45.47,98.45
2016-01-11 20:00:00,393.53,651.87,242.22,745.92,454.5,120.59,755.83,555.04,53.72,23.81,72.56,10.35,18.89,46.6,99.14
2016-01-11 21:00:00,390.76,644.35,233.92,717.45,469.35,122.86,674.07,533.96,54.84,23.4,67.23,9.56,18.28,46.69,95.54
2016-01-11 22:00:00,274.12,641.57,247.95,665.75,418.71,120.92,692.25,550.06,53.66,15.12,62.77,5.1,17.24,46.5,92.76
2016-01-11 23:00:00,262.68,605.05,249.07,663.17,353.55,105.62,668.8,516.94,53.76,14.49,33.61,4.48,18.18,47.57,92.93
2016-01-12 00:00:00,237.89,552.93,247.84,663.76,329.01,109.12,682.14,508.28,53.28,14.64,33.03,4.51,17.62,48.21,92.57
2016-01-12 01:00:00,227.61,542.61,249.48,691.25,327.03,27.54,675.76,459.66,52.6,14.48,34.31,4.67,17.77,47.45,91.49
2016-01-12 02:00:00,227.22,551.11,263.43,667.08,331.59,27.53,691.47,496.35,52.68,14.5,33.27,4.52,17.55,47.53,89.69
2016-01-12 03:00:00,227.34,547.9,271.86,657.6,319.23,28.36,685.42,511.39,53.0,14.42,33.82,4.48,17.47,46.94,91.68
2016-01-12 04:00:00,229.74,551.39,270.33,669.53,320.49,29.58,684.3,516.96,53.0,14.73,34.27,4.52,18.06,46.23,91.03
2016-01-12 05:00:00,329.53,543.93,281.99,663.2,330.24,27.67,682.27,725.43,52.59,14.38,33.42,4.51,18.63,45.8,90.18
2016-01-12 06:00:00,332.52,555.77,319.9,1008.49,353.07,28.4,718.81,718.62,53.19,14.43,33.3,4.49,19.14,45.88,89.47
2016-01-12 07:00:00,338.96,866.08,385.59,2304.92,563.04,24.43,986.54,746.96,52.1,14.1,32.34,4.47,20.34,47.65,89.06
2016-01-12 08:00:00,349.31,1346.72,418.42,2316.44,574.05,24.4,1090.83,806.43,47.38,12.73,39.81,4.35,19.59,45.63,89.32
2016-01-12 09:00:00,389.88,1323.62,404.25,2176.67,526.11,26.01,1079.8,786.88,47.6,12.4,46.54,3.22,21.37,46.09,92.69
2016-01-12 10:00:00,433.62,1322.53,360.59,2137.24,519.81,28.8,1095.38,735.22,47.84,18.13,48.72,8.18,22.05,47.36,94.95
2016-01-12 11:00:00,449.94,1190.4,364.23,2114.93,511.47,24.87,1101.84,709.78,48.99,21.57,52.42,9.01,21.56,39.95,92.05
2016-01-12 12:00:00,433.9,1165.4,357.87,2075.47,518.58,25.81,1053.12,806.93,49.18,21.46,50.77,8.72,20.71,37.25,107.92
2016-01-12 13:00:00,423.74,1157.96,367.2,2090.79,515.58,65.82,1041.88,839.74,49.04,21.49,50.84,8.73,21.97,36.34,91.57
2016-01-12 14:00:00,428.46,1190.46,435.27,2066.88,489.69,105.78,1035.01,841.93,49.67,21.04,50.44,8.39,21.04,27.01,92.1
2016-01-12 15:00:00,423.45,1108.03,327.0,1986.26,432.75,105.22,1008.55,819.13,49.47,20.81,48.45,8.24,20.2,24.02,96.33
2016-01-12 16:00:00,414.87,1065.41,224.21,1903.84,447.6,109.47,900.19,811.08,49.4,20.92,48.81,8.34,20.96,21.29,97.17
2016-01-12 17:00:00,411.86,1131.13,205.86,1861.94,485.43,124.12,877.43,792.86,46.51,21.31,64.97,8.46,20.76,24.21,93.27
2016-01-12 18:00:00,419.3,1184.78,219.29,1838.74,486.3,127.0,891.83,766.37,49.99,22.56,81.71,9.76,21.53,32.75,91.59
2016-01-12 19:00:00,417.78,978.42,240.66,1310.0,486.99,126.34,749.54,748.18,52.96,22.38,79.36,10.05,22.23,37.72,85.13
2016-01-12 20:00:00,415.05,693.65,237.86,746.14,421.14,123.91,718.18,556.25,54.12,23.55,72.07,9.52,23.25,42.37,74.3
2016-01-12 21:00:00,410.01,708.54,235.68,704.22,400.98,121.45,689.3,536.55,55.65,22.99,65.84,8.64,23.41,45.05,84.49
2016-01-12 22:00:00,282.11,705.1,231.93,691.96,386.91,121.51,695.72,494.66,56.37,15.12,54.96,5.33,23.16,46.2,81.46
2016-01-12 23:00:00,284.88,667.16,230.01,695.03,330.39,108.4,701.14,451.61,56.94,14.83,31.66,4.77,21.87,46.32,82.56
2016-01-13 00:00:00,260.14,619.45,232.63,693.03,311.04,105.03,716.76,453.83,55.25,14.66,33.09,4.77,22.66,46.72,83.37
2016-01-13 01:00:00,252.71,596.46,229.28,720.44,255.03,106.16,719.15,449.16,56.24,14.81,33.22,4.8,23.66,46.55,87.3
2016-01-13 02:00:00,253.99,618.28,223.13,698.82,261.9,107.03,727.6,484.66,55.93,15.0,33.39,4.74,20.73,47.0,86.76
2016-01-13 03:00:00,254.68,635.69,241.37,699.42,259.74,105.13,719.48,486.05,55.5,14.67,33.89,4.72,19.34,50.08,86.99
2016-01-13 04:00:00,256.46,634.18,241.82,711.85,274.44,106.01,734.36,505.54,56.1,14.81,34.89,4.79,19.53,50.2,87.95
2016-01-13 05:00:00,371.89,645.77,260.9,703.93,276.06,103.26,739.39,723.38,56.29,15.06,34.49,4.76,20.15,49.84,87.31
2016-01-13 06:00:00,374.26,634.01,312.81,1156.13,376.77,106.19,795.63,716.72,55.31,14.75,33.9,4.75,19.1,50.21,85.65
2016-01-13 07:00:00,385.88,934.56,349.0,2493.72,627.75,100.32,1082.1,782.82,54.73,14.64,33.67,4.75,20.18,54.35,87.64
2016-01-13 08:00:00,395.02,1336.73,421.9,2530.29,669.12,101.14,1183.73,825.7,50.07,13.15,42.8,4.45,19.71,51.48,87.6
2016-01-13 09:00:00,446.36,1334.59,492.92,2360.8,594.21,105.95,1159.48,854.81,51.34,12.55,48.39,4.08,18.33,49.14,87.23
2016-01-13 10:00:00,455.38,1276.1,439.36,2110.51,501.24,106.4,1122.99,776.52,52.16,17.72,54.06,8.55,18.21,46.63,91.38
2016-01-13 11:00:00,456.57,1251.56,491.64,2029.81,428.85,108.05,1087.17,711.48,53.41,21.14,50.2,8.78,18.15,48.42,92.39
2016-01-13 12:00:00,451.92,1236.33,393.09,2114.01,362.04,104.89,1073.18,681.41,52.45,20.06,48.22,8.79,17.7,42.49,91.21
2016-01-13 13:00:00,437.96,1167.15,458.02,2176.88,370.62,107.92,1062.05,678.88,51.52,21.35,48.42,8.94,17.74,27.77,93.54
2016-01-13 14:00:00,432.4,1120.84,354.37,2114.97,368.94,107.65,1044.58,672.07,51.8,21.46,47.28,10.0,17.71,27.44,93.49
2016-01-13 15:00:00,428.53,1080.12,313.89,2117.12,435.27,109.74,1042.06,683.54,50.38,22.45,44.51,9.69,17.29,38.38,93.91
2016-01-13 16:00:00,427.38,1047.71,270.76,2104.27,500.4,106.51,989.13,702.87,48.89,22.44,44.0,10.13,17.48,35.89,95.52
2016-01-13 17:00:00,424.08,1120.78,256.22,2104.83,528.48,123.96,1013.01,695.46,48.78,22.56,62.33,9.46,18.18,39.44,95.38
2016-01-13 18:00:00,433.39,1210.79,284.0,2047.27,545.79,123.41,1008.83,697.67,50.88,24.09,76.68,11.12,19.03,44.74,94.52
2016-01-13 19:00:00,425.18,973.21,275.16,1381.35,540.75,127.43,800.32,683.89,55.76,24.79,74.29,9.77,20.63,46.72,92.8
2016-01-13 20:00:00,419.24,677.2,286.63,746.85,453.54,126.89,746.5,581.46,57.77,25.06,70.45,10.0,21.8,46.29,92.01
2016-01-13 21:00:00,414.2,658.45,266.15,706.42,458.85,126.56,717.88,557.17,57.08,24.75,63.44,8.91,22.35,47.04,86.28
2016-01-13 22:00:00,300.61,675.79,266.17,702.19,444.96,123.84,713.06,567.55,57.35,16.48,63.76,5.25,21.76,47.1,87.05
2016-01-13 23:00:00,308.34,622.41,262.94,690.64,321.81,107.27,705.3,552.98,56.95,15.68,34.21,4.61,21.89,46.79,88.43
2016-01-14 00:00:00,297.88,550.17,260.04,692.25,290.67,110.01,704.83,528.64,56.64,15.57,34.62,4.6,22.71,47.41,84.26
2016-01-14 01:00:00,279.33,534.19,255.89,791.37,282.18,107.59,706.17,469.03,57.01,15.68,33.49,4.69,21.73,47.87,88.49
2016-01-14 02:00:00,272.72,551.7,258.73,686.53,289.41,107.46,729.17,513.14,56.65,15.63,33.23,4.58,21.56,46.69,85.99
2016-01-14 03:00:00,281.85,548.61,275.59,689.14,284.73,106.25,702.77,511.66,55.81,15.57,32.78,4.58,21.68,46.61,86.83
2016-01-14 04:00:00,282.98,542.9,284.6,689.49,288.36,107.85,700.02,517.23,55.93,15.71,33.14,4.59,22.0,46.27,85.87
2016-01-14 05:00:00,388.66,572.36,297.56,684.22,295.98,106.11,701.7,751.4,56.22,15.57,32.9,4.56,21.33,46.09,87.4
2016-01-14 06:00:00,377.56,571.98,392.84,1013.37,393.42,105.3,776.04,746.39,57.1,15.67,33.83,4.54,20.26,46.77,85.08
2016-01-14 07:00:00,381.13,850.29,360.05,2420.47,599.37,103.71,1024.77,742.77,55.22,15.07,33.85,4.54,20.25,49.89,85.27
2016-01-14 08:00:00,387.33,1269.69,410.19,2297.27,630.45,102.1,1123.21,834.01,50.73,13.84,43.05,4.28,19.71,48.58,84.58
2016-01-14 09:00:00,427.61,1281.99,471.81,2146.83,564.57,104.41,1111.77,853.88,50.7,13.3,43.39,3.14,18.63,40.17,86.25
2016-01-14 10:00:00,435.48,1228.74,457.41,1915.96,507.9,112.28,1073.04,781.7,50.79,13.25,46.37,3.25,18.76,32.92,87.28
2016-01-14 11:00:00,431.62,1171.31,509.81,1870.67,434.22,124.82,1044.16,720.16,49.08,12.92,42.31,3.62,19.42,27.89,81.71
2016-01-14 12:00:00,429.87,1133.26,393.95,1928.85,375.0,127.83,1009.93,738.37,51.29,13.06,41.2,3.33,16.71,23.49,78.22
2016-01-14 13:00:00,416.71,1145.03,465.09,1889.42,334.38,129.9,972.22,767.27,50.2,14.08,38.8,6.24,16.92,17.1,70.67
2016-01-14 14:00:00,426.84,1110.46,434.86,1992.64,335.73,127.71,962.18,779.63,49.16,20.26,37.45,7.83,16.86,20.35,75.94
2016-01-14 15:00:00,422.83,1033.45,396.0,1934.63,376.8,129.98,921.88,776.44,49.91,20.4,37.27,8.46,15.42,23.95,72.09
2016-01-14 16:00:00,418.43,1028.37,291.6,1927.69,433.11,127.74,893.31,808.84,48.72,20.61,36.67,8.4,15.07,21.14,70.98
2016-01-14 17:00:00,416.08,1102.02,348.92,1907.51,432.03,144.65,887.73,811.34,46.15,20.95,54.72,8.69,15.51,26.65,73.26
2016-01-14 18:00:00,419.38,1149.95,345.12,1884.9,481.32,142.9,867.33,809.53,48.91,22.37,70.45,10.07,16.36,29.22,68.49
2016-01-14 19:00:00,412.29,936.55,250.29,1391.8,454.5,141.89,724.01,803.99,52.91,23.23,70.18,10.05,19.65,38.15,72.35
2016-01-14 20:00:00,406.78,640.18,250.77,812.06,364.32,148.81,714.42,570.26,53.25,23.2,64.82,9.53,20.58,38.54,91.54
2016-01-14 21:00:00,405.38,626.32,244.29,699.46,330.66,144.03,667.5,565.74,53.85,23.95,58.55,9.49,19.84,38.37,100.06
2016-01-14 22:00:00,388.69,625.9,246.65,679.16,330.39,143.07,632.8,566.79,53.14,15.58,57.32,5.53,19.65,39.05,80.85
2016-01-14 23:00:00,385.54,592.39,244.08,672.28,263.79,126.29,631.49,528.95,52.74,14.58,27.56,4.64,19.36,40.21,82.25
2016-01-15 00:00:00,368.35,536.57,243.23,702.92,253.86,127.6,634.01,523.18,53.22,14.49,27.73,4.6,18.15,40.19,79.29
2016-01-15 01:00:00,350.41,536.66,241.23,693.5,250.56,31.51,653.87,535.64,52.51,14.51,27.64,4.66,16.53,41.11,81.98
2016-01-15 02:00:00,352.32,542.77,241.49,668.83,252.24,28.45,627.17,522.57,52.71,14.53,28.18,4.6,16.67,39.84,79.84
2016-01-15 03:00:00,348.45,549.86,256.06,669.95,252.9,28.31,654.97,522.12,52.87,14.53,27.68,4.63,16.82,40.8,82.24
2016-01-15 04:00:00,358.45,545.96,261.08,674.81,255.3,28.86,634.54,526.71,53.61,14.42,28.73,4.65,17.29,41.88,82.5
2016-01-15 05:00:00,360.12,546.68,278.44,674.88,265.02,30.24,657.13,731.56,52.06,14.45,29.24,4.56,19.49,41.72,86.89
2016-01-15 06:00:00,353.65,558.89,297.96,844.37,302.16,29.42,652.24,776.67,52.91,14.47,31.63,4.58,20.03,42.48,86.06
2016-01-15 07:00:00,360.53,830.26,336.95,2086.81,546.51,24.6,932.87,798.51,51.35,14.41,32.61,4.57,18.54,43.45,89.48
2016-01-15 08:00:00,366.88,1250.33,392.54,2140.01,555.48,26.01,1030.97,844.27,45.82,12.61,34.4,4.25,18.77,39.81,88.37
2016-01-15 09:00:00,411.21,1260.83,517.56,1951.79,489.78,29.02,1005.15,870.31,45.35,12.25,39.74,3.21,16.35,36.68,87.52
2016-01-15 10:00:00,430.31,1226.26,431.27,1821.87,426.81,24.76,992.98,804.5,46.27,17.32,40.6,7.43,15.26,33.26,91.11
2016-01-15 11:00:00,433.83,1183.23,385.91,1804.21,417.27,25.44,968.48,782.02,46.39,21.85,39.79,8.14,14.94,33.07,84.98
2016-01-15 12:00:00,432.98,1167.43,446.62,1835.74,385.59,28.8,936.0,777.54,45.78,21.5,38.06,8.84,15.83,25.34,61.82
2016-01-15 13:00:00,422.58,1181.65,390.91,1840.78,387.3,26.39,921.06,796.29,47.26,21.83,40.77,8.84,14.92,24.38,42.16
2016-01-15 14:00:00,427.82,1161.54,321.31,1822.26,428.07,25.67,913.41,809.37,45.92,22.07,42.32,8.68,14.2,27.19,37.24
2016-01-15 15:00:00,429.55,1150.73,325.05,1816.93,468.0,29.21,916.61,829.72,46.28,20.94,38.1,8.94,14.61,23.42,29.28
2016-01-15 16:00:00,423.2,1178.79,261.13,1795.76,467.64,26.59,919.82,835.05,44.6,20.23,35.53,8.5,14.25,24.7,30.46
2016-01-15 17:00:00,398.02,1188.15,294.06,1756.16,443.58,43.39,917.26,832.1,43.43,20.69,50.74,8.03,13.86,25.69,27.03
2016-01-15 18:00:00,390.26,1222.88,377.54,1694.99,440.64,42.84,878.06,800.43,45.14,19.87,61.32,7.32,16.39,36.77,22.46
2016-01-15 19:00:00,381.98,1008.23,327.78,1161.2,425.91,41.16,712.47,762.71,48.24,14.29,59.36,4.61,18.46,37.08,22.06
2016-01-15 20:00:00,375.25,732.78,230.54,719.74,384.93,44.66,719.33,560.63,49.5,14.01,58.97,4.58,19.16,38.85,22.12
2016-01-15 21:00:00,371.02,712.64,233.85,665.42,376.62,42.44,638.83,517.61,49.78,14.23,57.81,4.57,19.28,35.57,17.65
2016-01-15 22:00:00,355.89,703.28,230.3,657.53,371.43,42.75,661.97,511.36,49.73,14.55,55.33,4.57,17.85,38.99,16.21
2016-01-15 23:00:00,339.72,661.31,233.13,658.52,281.43,28.81,629.52,488.26,48.94,14.35,25.72,4.55,18.5,39.25,17.39
2016-01-16 00:00:00,339.15,591.45,225.0,660.56,256.95,29.77,650.11,481.09,48.74,14.27,25.71,4.57,17.73,40.7,19.51
2016-01-16 01:00:00,340.29,584.54,228.17,655.11,256.86,27.19,626.84,457.84,49.12,14.47,25.38,4.69,16.7,39.38,19.13
2016-01-16 02:00:00,339.73,585.7,222.79,647.13,265.23,29.37,649.29,482.45,50.06,14.74,24.69,4.62,16.03,39.13,20.04
2016-01-16 03:00:00,341.05,580.2,217.3,651.81,268.29,27.05,633.69,421.66,48.82,14.22,24.63,4.63,16.36,38.42,20.99
2016-01-16 04:00:00,345.64,586.72,218.32,647.69,269.34,31.05,657.8,391.2,48.5,14.14,24.79,4.63,16.39,39.53,21.05
2016-01-16 05:00:00,359.9,582.02,222.89,653.81,264.75,27.85,626.87,399.17,48.61,14.22,24.25,4.61,17.2,39.23,21.22
2016-01-16 06:00:00,354.86,584.68,213.72,646.22,269.7,26.84,669.27,410.12,48.59,14.24,25.59,4.59,17.75,39.05,26.87
2016-01-16 07:00:00,348.03,727.73,214.97,648.29,326.58,24.93,672.59,429.88,47.27,13.82,24.89,4.57,18.01,39.67,24.95
2016-01-16 08:00:00,346.16,1149.91,218.91,650.63,349.71,24.98,700.66,555.5,42.42,12.7,23.77,4.19,17.56,34.63,25.88
2016-01-16 09:00:00,346.27,1126.12,222.6,684.91,381.87,21.81,671.61,516.61,42.69,12.15,21.78,3.21,17.51,33.45,26.34
2016-01-16 10:00:00,348.6,1111.82,213.46,655.06,385.14,23.23,681.84,506.22,41.13,16.96,22.83,8.14,17.81,33.2,24.46
2016-01-16 11:00:00,351.54,1094.14,205.91,667.78,335.76,24.82,694.15,494.32,42.2,20.1,22.51,8.73,16.83,29.97,29.26
