date,Fox_lodging_Helen,Fox_education_Andre,Fox_assembly_Tony,Fox_education_Claire,Fox_education_Ray,Fox_office_Thelma,Fox_office_Karima,Fox_office_Clayton,Fox_education_Yolande,Fox_office_Edythe,Fox_education_Ollie,Fox_assembly_Audrey,Fox_assembly_Sheldon,Fox_lodging_Stephen,Fox_education_Eddy
2016-01-08 19:00:00,361.5,476.03,98.62,79.57,75.69,134.2,89.9,59.04,475.86,120.34,96.06,13.15,140.73,68.82,422.59
2016-01-08 20:00:00,352.92,482.86,83.73,80.63,75.76,124.29,90.21,57.99,463.43,115.1,95.09,13.33,126.66,72.29,426.93
2016-01-08 21:00:00,363.37,477.43,86.81,79.5,76.66,123.1,74.36,56.61,439.61,111.14,94.29,13.66,48.88,69.01,426.81
2016-01-08 22:00:00,357.37,490.22,65.17,77.31,77.63,124.07,25.75,55.73,433.69,110.63,85.36,13.69,44.64,79.2,302.99
2016-01-08 23:00:00,349.4,454.0,45.04,78.56,78.27,119.9,26.38,49.42,440.05,109.62,80.29,13.43,43.45,73.35,175.49
2016-01-09 00:00:00,342.78,434.01,41.17,76.93,79.0,127.66,24.99,27.3,433.62,106.18,81.47,13.4,43.22,69.08,169.47
2016-01-09 01:00:00,341.23,430.34,40.99,79.93,80.59,126.49,24.8,25.82,429.34,101.03,83.73,13.46,45.29,70.34,172.1
2016-01-09 02:00:00,328.75,432.2,40.97,79.86,82.23,128.53,24.82,24.85,435.1,98.19,81.41,13.55,44.75,62.73,172.09
2016-01-09 03:00:00,329.9,433.17,41.15,75.45,81.88,126.61,25.33,24.73,431.81,99.48,77.82,13.49,42.73,60.47,169.82
2016-01-09 04:00:00,313.92,421.55,40.85,70.32,81.63,124.86,25.66,24.2,430.75,96.86,74.28,13.4,42.21,62.2,401.47
2016-01-09 05:00:00,311.4,430.48,41.1,69.77,83.63,124.01,25.03,33.31,430.09,95.15,84.09,13.4,82.29,62.62,486.38
2016-01-09 06:00:00,311.9,428.23,68.61,69.28,83.73,127.4,24.47,39.19,439.97,109.88,87.55,13.57,151.86,61.05,458.33
2016-01-09 07:00:00,312.05,427.58,75.31,71.64,83.43,129.19,45.22,38.62,443.76,115.61,87.36,13.39,144.13,58.51,458.23
2016-01-09 08:00:00,310.7,451.49,77.49,75.89,86.33,117.97,57.01,33.37,440.46,117.31,89.38,13.13,122.14,56.43,439.08
2016-01-09 09:00:00,296.38,426.97,86.82,76.03,83.99,119.27,60.39,32.76,439.89,118.25,92.72,13.13,129.6,58.03,424.09
2016-01-09 10:00:00,285.72,449.8,88.76,76.19,80.32,104.45,68.53,34.33,448.48,115.08,99.33,13.12,134.34,58.22,405.74
2016-01-09 11:00:00,274.55,473.62,86.45,76.37,75.95,100.32,74.27,36.93,451.31,115.84,103.13,13.13,140.28,62.31,376.68
2016-01-09 12:00:00,274.7,488.3,97.13,76.87,70.55,97.07,79.95,43.95,459.47,116.68,105.67,12.73,148.88,65.26,374.17
2016-01-09 13:00:00,297.22,460.44,102.02,78.08,64.51,90.12,79.39,46.96,451.85,116.32,108.33,12.99,144.76,69.87,359.36
2016-01-09 14:00:00,314.58,456.73,94.8,77.42,62.48,91.38,83.68,47.81,459.28,115.0,106.4,13.14,149.18,68.48,387.52
2016-01-09 15:00:00,329.45,462.48,86.76,78.29,63.63,90.03,82.92,48.47,457.92,114.92,103.81,13.15,141.25,68.27,397.49
2016-01-09 16:00:00,365.25,467.54,93.46,78.71,66.43,84.77,68.62,47.9,457.69,115.92,104.23,12.98,138.76,76.65,412.75
2016-01-09 17:00:00,380.45,500.57,92.48,79.75,66.97,81.49,21.21,47.62,456.02,112.96,99.88,13.04,128.61,77.39,415.85
2016-01-09 18:00:00,411.18,477.38,87.47,79.85,73.83,89.88,24.76,51.68,451.04,119.87,101.52,13.41,136.11,78.08,411.82
2016-01-09 19:00:00,406.35,484.67,78.63,77.47,75.66,92.83,25.11,51.64,456.07,121.18,96.2,13.47,131.5,79.36,416.52
2016-01-09 20:00:00,406.82,478.07,82.82,78.0,75.18,107.79,25.13,51.11,448.48,120.07,96.27,13.33,103.9,74.99,416.89
2016-01-09 21:00:00,398.4,433.03,74.86,77.5,76.37,108.88,24.35,50.49,441.33,100.98,97.11,13.33,45.69,77.08,423.92
2016-01-09 22:00:00,396.22,450.7,54.82,77.62,76.91,106.79,24.57,50.5,431.0,99.5,88.34,13.43,44.31,79.13,305.04
2016-01-09 23:00:00,390.7,436.3,44.89,77.2,77.15,112.03,24.36,44.62,439.03,100.77,83.33,13.07,40.59,79.47,172.0
2016-01-10 00:00:00,387.27,427.78,41.07,77.15,79.23,114.85,24.37,25.82,438.17,100.2,85.94,13.47,39.67,83.41,162.59
2016-01-10 01:00:00,369.1,457.26,41.72,77.54,81.5,109.86,24.82,24.9,433.65,100.06,87.59,13.46,40.2,80.01,169.91
2016-01-10 02:00:00,358.35,420.77,41.34,78.11,81.67,119.65,24.47,24.32,434.51,100.4,89.22,13.48,39.71,72.32,169.22
2016-01-10 03:00:00,335.5,417.2,41.0,77.5,82.32,113.75,23.98,24.19,427.42,99.98,87.29,13.59,39.66,68.76,170.5
2016-01-10 04:00:00,332.4,416.56,42.2,77.35,82.29,119.99,24.38,23.97,433.22,99.35,88.36,13.53,40.77,66.74,411.44
2016-01-10 05:00:00,329.93,407.04,41.91,77.44,82.55,122.99,23.96,32.74,429.69,97.19,94.44,13.03,79.94,63.05,492.51
2016-01-10 06:00:00,325.23,425.05,41.01,77.08,82.85,119.17,23.97,37.88,435.57,97.9,87.73,13.44,154.77,63.0,462.63
2016-01-10 07:00:00,329.83,424.12,38.74,77.16,81.39,122.97,41.52,37.73,446.14,101.12,88.12,13.33,149.74,61.93,446.51
2016-01-10 08:00:00,333.65,419.35,35.39,74.47,80.03,120.41,49.99,33.11,446.64,99.22,88.92,13.17,143.27,58.3,431.42
2016-01-10 09:00:00,349.88,425.46,35.73,74.06,78.39,112.82,55.59,32.54,442.21,100.7,95.05,13.04,137.08,61.27,424.59
2016-01-10 10:00:00,354.68,428.4,63.96,74.26,76.63,106.61,59.13,35.73,446.28,101.76,103.31,12.99,138.48,61.2,423.39
2016-01-10 11:00:00,374.87,450.23,74.17,74.67,73.52,103.09,64.03,36.07,459.61,103.44,102.83,13.03,138.17,79.12,424.49
2016-01-10 12:00:00,377.9,482.92,91.17,75.44,70.63,98.9,68.27,37.61,473.04,104.42,97.43,13.14,156.5,81.01,389.86
2016-01-10 13:00:00,387.82,474.51,100.57,75.97,69.18,91.96,71.39,45.26,464.45,103.39,100.41,13.0,160.47,77.47,398.76
2016-01-10 14:00:00,403.9,464.99,99.46,77.59,67.57,89.27,75.45,48.7,474.44,103.91,105.92,13.13,153.47,83.17,397.86
2016-01-10 15:00:00,421.58,511.73,99.61,76.48,70.49,89.01,77.59,48.72,479.42,105.03,103.76,13.14,154.37,81.58,406.84
2016-01-10 16:00:00,439.45,487.1,98.52,72.32,72.34,88.18,65.47,48.88,477.61,103.52,99.45,12.7,143.12,79.74,417.56
2016-01-10 17:00:00,460.15,517.07,97.63,72.91,69.04,90.64,21.42,49.42,465.87,100.39,94.19,12.99,141.57,98.25,421.38
2016-01-10 18:00:00,472.03,484.95,94.38,74.56,77.93,101.68,24.65,53.47,465.23,101.91,90.96,13.18,142.9,102.21,419.86
2016-01-10 19:00:00,480.03,473.12,81.28,73.4,81.1,99.71,23.99,56.97,463.34,100.39,91.7,13.41,137.43,97.2,420.16
2016-01-10 20:00:00,508.5,482.34,87.97,72.42,83.72,105.02,24.45,57.1,459.79,99.58,90.14,13.47,126.57,106.41,234.1
2016-01-10 21:00:00,497.03,464.57,80.88,72.64,73.9,107.93,25.01,51.29,456.77,99.42,88.71,13.49,53.56,107.66,166.05
2016-01-10 22:00:00,480.15,468.15,58.49,72.46,72.19,117.19,24.33,51.16,445.39,96.99,78.84,13.42,47.6,100.41,166.27
2016-01-10 23:00:00,451.95,450.23,43.17,72.7,71.98,110.92,24.47,45.55,435.83,98.76,74.66,13.43,46.12,91.35,169.52
2016-01-11 00:00:00,404.43,460.81,38.64,72.68,72.53,112.81,24.18,26.78,437.73,99.39,75.43,13.38,47.27,94.17,171.17
2016-01-11 01:00:00,367.75,448.71,40.48,72.51,73.65,119.11,24.05,25.48,438.57,98.81,75.61,13.35,47.28,90.08,178.56
2016-01-11 02:00:00,350.75,416.45,39.99,72.61,75.63,122.33,23.89,24.71,431.93,99.03,74.76,13.08,46.18,71.85,407.63
2016-01-11 03:00:00,339.52,425.62,39.67,72.35,74.47,128.63,46.48,24.54,435.53,101.99,75.02,13.03,46.35,69.04,494.13
2016-01-11 04:00:00,330.43,441.12,40.63,72.18,75.7,140.83,53.92,24.7,434.56,103.92,74.0,13.23,46.73,66.4,474.41
2016-01-11 05:00:00,332.85,414.67,64.62,75.85,75.6,144.61,56.06,33.74,437.95,109.3,84.35,13.4,82.16,65.41,460.37
2016-01-11 06:00:00,346.43,420.38,97.27,81.92,79.94,149.32,56.37,42.36,452.25,117.55,87.07,13.49,139.22,67.32,461.21
2016-01-11 07:00:00,361.13,450.26,104.4,91.65,85.66,165.53,60.61,46.43,482.65,124.65,91.3,13.56,135.6,68.23,473.28
2016-01-11 08:00:00,391.02,517.34,95.47,95.68,89.35,202.48,65.78,55.91,507.29,133.71,101.96,13.29,134.75,70.04,481.31
2016-01-11 09:00:00,372.48,529.54,96.36,102.87,89.87,200.59,75.26,63.52,535.46,152.43,105.96,13.13,142.17,74.2,463.3
2016-01-11 10:00:00,357.67,541.87,95.05,106.93,82.16,196.4,91.42,64.96,567.89,161.43,119.05,12.93,145.29,74.72,449.43
2016-01-11 11:00:00,368.43,588.22,92.78,106.44,78.69,196.1,100.89,66.31,562.49,160.97,126.54,13.18,154.08,73.22,414.39
2016-01-11 12:00:00,348.73,559.77,96.27,109.3,76.73,196.93,102.46,68.74,582.08,162.01,121.84,13.01,154.91,75.53,410.44
2016-01-11 13:00:00,351.82,548.58,91.93,108.46,72.43,193.35,106.4,69.67,553.64,164.92,124.43,13.0,155.57,75.48,421.4
2016-01-11 14:00:00,364.33,572.82,91.73,106.19,71.86,193.15,106.46,68.83,566.74,166.95,123.39,13.15,158.39,81.77,422.43
2016-01-11 15:00:00,383.98,593.57,88.95,102.04,70.34,183.33,109.15,69.83,574.02,162.2,124.05,13.13,163.16,83.26,418.35
2016-01-11 16:00:00,427.67,551.09,97.91,98.15,65.92,180.04,107.0,75.08,545.39,157.45,128.98,13.13,157.09,77.16,435.35
2016-01-11 17:00:00,443.18,581.46,95.79,87.82,65.85,156.39,103.56,81.11,542.17,149.44,127.05,13.09,149.58,92.02,436.97
2016-01-11 18:00:00,470.97,579.46,98.21,84.04,67.79,142.18,97.49,82.35,519.97,148.22,126.3,14.34,127.92,105.43,434.66
2016-01-11 19:00:00,481.13,514.33,102.13,82.73,71.13,127.03,92.06,77.11,484.76,136.95,125.75,13.86,121.35,92.75,441.88
2016-01-11 20:00:00,490.78,506.36,102.43,78.75,71.22,121.35,90.78,74.83,460.57,133.23,121.34,13.69,116.19,93.77,440.78
2016-01-11 21:00:00,506.63,482.81,98.62,75.26,72.34,125.39,77.38,74.83,451.25,120.25,125.09,13.55,59.54,88.46,440.91
2016-01-11 22:00:00,486.3,460.21,80.8,76.26,74.85,124.46,27.2,72.41,444.01,112.7,109.27,13.64,55.39,105.2,324.9
2016-01-11 23:00:00,468.43,450.7,52.69,76.6,75.26,123.66,25.46,58.18,443.27,108.25,99.52,13.68,53.96,94.2,173.54
2016-01-12 00:00:00,426.3,439.95,42.18,75.88,77.92,129.84,25.66,36.86,442.74,106.38,97.3,13.83,53.89,83.21,177.91
2016-01-12 01:00:00,373.15,474.47,42.34,76.43,80.86,130.89,25.81,35.28,443.14,109.04,88.21,13.69,52.27,78.3,172.42
2016-01-12 02:00:00,356.0,446.19,43.81,76.0,83.15,126.28,25.31,34.2,435.88,106.87,89.99,13.65,51.35,69.67,398.59
2016-01-12 03:00:00,348.45,441.66,42.83,77.0,80.85,134.37,25.72,34.54,437.21,105.13,87.87,13.47,50.66,67.39,468.83
2016-01-12 04:00:00,341.55,439.32,43.05,73.5,82.29,135.09,25.67,34.17,437.95,105.69,85.38,13.57,51.43,66.48,455.65
2016-01-12 05:00:00,345.82,434.26,67.06,74.54,79.86,143.33,25.28,38.57,440.9,108.67,95.94,13.57,83.72,66.34,452.06
2016-01-12 06:00:00,350.7,433.41,93.52,80.88,88.55,149.35,47.86,44.89,459.93,118.02,98.69,13.47,145.08,66.48,454.96
2016-01-12 07:00:00,360.48,434.75,95.93,90.84,90.59,166.31,58.97,47.96,483.17,132.07,96.51,13.13,143.46,67.04,468.91
2016-01-12 08:00:00,396.05,496.07,91.58,98.31,88.03,196.4,66.86,61.1,522.13,143.12,102.77,13.11,141.7,71.89,475.93
2016-01-12 09:00:00,394.67,538.62,90.95,109.56,87.03,196.68,86.14,67.87,528.8,154.82,118.89,13.28,144.04,72.93,468.31
2016-01-12 10:00:00,363.83,577.14,91.7,113.15,83.19,193.95,100.84,68.05,541.23,161.19,131.03,13.1,145.37,72.57,457.82
2016-01-12 11:00:00,344.78,603.98,92.8,111.92,79.68,190.55,106.26,72.91,575.08,160.75,132.76,13.28,151.8,88.97,428.48
2016-01-12 12:00:00,328.98,554.0,94.84,112.77,75.57,200.21,108.67,72.92,570.32,162.36,137.91,12.94,155.26,76.43,429.92
2016-01-12 13:00:00,333.38,585.77,94.04,111.85,75.41,196.53,110.17,73.85,572.51,164.82,134.71,12.96,156.84,84.5,415.05
2016-01-12 14:00:00,348.15,586.54,95.24,108.32,73.45,195.46,107.7,73.48,554.41,163.87,133.05,13.26,160.08,80.12,426.1
2016-01-12 15:00:00,372.82,558.02,99.76,105.78,66.27,193.65,106.89,73.29,565.61,161.17,134.55,13.22,160.1,75.9,418.71
2016-01-12 16:00:00,433.8,571.78,100.51,99.2,61.75,187.15,105.54,73.39,560.83,157.89,133.95,13.1,154.53,85.43,418.77
2016-01-12 17:00:00,477.53,579.38,101.12,90.39,64.58,162.4,99.42,73.37,565.01,155.6,130.0,13.1,134.08,89.34,426.49
2016-01-12 18:00:00,499.73,538.58,104.22,84.32,69.58,141.87,95.55,77.67,529.71,147.38,125.18,13.23,118.44,91.88,415.65
2016-01-12 19:00:00,494.13,524.12,114.57,83.35,73.92,129.77,93.06,82.58,500.09,137.69,118.31,13.58,109.37,90.37,431.91
2016-01-12 20:00:00,494.67,524.95,114.49,81.8,77.83,120.07,91.66,81.81,482.02,124.81,114.96,13.5,94.62,104.42,428.75
2016-01-12 21:00:00,501.37,492.39,107.81,79.39,80.26,121.35,75.37,77.78,467.44,109.42,113.22,14.1,45.28,100.37,439.2
2016-01-12 22:00:00,498.02,492.94,86.29,77.09,81.78,123.69,25.82,77.1,459.82,107.08,98.83,14.55,41.45,104.29,317.08
2016-01-12 23:00:00,455.55,448.38,63.26,77.17,82.75,118.17,25.3,61.45,457.22,106.69,94.81,13.61,40.43,95.66,175.91
2016-01-13 00:00:00,414.1,472.11,53.45,76.13,86.02,120.36,24.98,31.79,453.94,106.91,94.19,13.35,40.5,82.52,175.89
2016-01-13 01:00:00,378.52,443.66,53.08,75.78,88.05,121.97,25.26,28.13,449.94,105.02,96.18,13.27,41.49,73.2,173.19
2016-01-13 02:00:00,367.28,437.46,51.09,76.23,94.37,120.31,27.65,29.65,444.27,101.56,86.84,13.48,40.33,67.73,404.45
2016-01-13 03:00:00,344.67,443.44,50.87,75.1,89.84,129.59,27.93,30.87,444.26,99.21,86.14,13.47,39.5,66.34,447.21
2016-01-13 04:00:00,338.98,434.93,51.37,72.57,88.0,133.51,25.07,30.15,445.54,100.82,82.7,13.58,40.18,65.15,424.95
2016-01-13 05:00:00,338.03,437.94,75.61,73.23,86.99,142.76,24.8,35.09,450.81,106.25,93.23,13.25,69.44,64.79,421.95
2016-01-13 06:00:00,338.12,449.05,100.19,78.14,91.87,146.77,51.83,42.35,463.74,113.43,97.47,13.51,140.11,65.8,434.07
2016-01-13 07:00:00,358.88,463.36,103.06,87.34,94.98,162.25,68.36,46.89,499.21,121.93,100.5,13.37,143.42,65.61,453.39
2016-01-13 08:00:00,398.22,472.75,99.6,93.51,91.99,197.55,74.03,57.72,524.67,130.12,105.99,13.23,140.95,67.57,471.37
2016-01-13 09:00:00,388.88,516.88,98.33,102.23,87.38,193.34,91.49,61.73,542.88,145.93,117.41,13.64,145.3,76.27,467.26
2016-01-13 10:00:00,364.77,564.09,98.92,107.55,84.83,196.44,100.88,66.36,551.91,157.59,129.67,13.57,149.35,72.62,435.99
2016-01-13 11:00:00,350.03,610.43,102.39,106.49,86.75,199.1,106.2,69.11,582.22,163.82,128.34,16.43,152.19,76.09,411.39
2016-01-13 12:00:00,363.68,567.45,104.4,106.4,74.01,200.72,104.63,70.16,586.45,167.1,131.9,16.47,152.5,87.03,399.8
2016-01-13 13:00:00,376.05,624.83,103.53,104.93,69.36,199.68,108.96,70.12,587.88,169.24,137.34,16.45,153.36,90.3,413.5
2016-01-13 14:00:00,383.15,566.1,103.74,105.49,67.75,190.43,110.4,70.24,590.86,172.44,130.94,16.7,150.91,91.38,412.68
2016-01-13 15:00:00,392.57,564.47,101.16,102.1,60.17,189.88,109.47,78.27,581.69,167.14,134.45,16.83,142.0,81.33,400.22
2016-01-13 16:00:00,442.67,577.67,99.55,95.16,57.87,193.19,106.1,82.11,564.16,168.37,135.14,16.12,125.03,98.27,415.35
2016-01-13 17:00:00,453.52,559.97,100.84,84.94,63.79,158.04,100.05,82.77,552.1,163.97,121.77,12.97,119.41,79.39,423.85
2016-01-13 18:00:00,474.35,532.07,106.25,85.7,72.52,143.72,95.75,86.16,535.58,157.54,124.78,13.28,114.17,91.24,424.67
2016-01-13 19:00:00,470.22,504.0,105.76,82.03,75.75,126.77,93.43,80.7,508.73,136.3,114.61,13.25,120.82,85.53,422.64
2016-01-13 20:00:00,499.72,521.24,107.71,80.81,71.6,118.73,94.13,76.78,492.36,128.96,107.17,13.28,99.72,89.14,423.47
2016-01-13 21:00:00,504.83,509.14,113.35,77.67,71.7,121.78,80.58,76.58,473.07,119.72,104.19,13.12,47.77,98.71,427.13
2016-01-13 22:00:00,488.63,496.72,92.21,75.82,73.74,114.69,27.68,75.98,463.68,118.92,91.12,13.19,47.34,96.7,314.4
2016-01-13 23:00:00,482.93,462.56,63.76,74.5,75.55,119.78,27.46,58.85,465.17,116.05,88.21,13.3,47.34,94.81,170.01
2016-01-14 00:00:00,451.3,437.73,55.34,73.78,78.49,122.5,27.39,36.07,456.43,114.53,87.42,13.3,47.12,91.19,169.09
2016-01-14 01:00:00,394.43,436.73,62.55,74.5,81.98,125.41,27.34,35.92,451.13,112.65,87.34,13.41,46.36,75.47,172.48
2016-01-14 02:00:00,360.17,440.45,75.89,74.15,85.64,113.37,28.07,37.05,446.9,100.68,85.76,13.54,48.29,70.87,393.42
2016-01-14 03:00:00,342.53,434.92,73.36,73.7,82.3,126.78,28.59,33.66,445.86,100.94,81.46,13.37,47.62,70.7,435.82
2016-01-14 04:00:00,344.63,446.3,74.01,71.89,81.78,129.62,61.71,30.05,449.46,102.39,79.34,13.28,47.54,65.54,424.59
2016-01-14 05:00:00,340.63,425.66,96.52,74.25,81.1,136.41,72.59,38.65,452.1,108.33,89.19,13.32,80.65,63.74,437.12
2016-01-14 06:00:00,341.47,443.96,114.43,81.02,90.03,143.56,72.79,45.02,467.3,115.3,93.01,13.5,140.22,63.67,440.03
2016-01-14 07:00:00,363.02,453.32,112.33,85.68,100.58,155.1,75.04,46.87,487.36,126.01,97.42,13.29,142.52,64.26,458.56
2016-01-14 08:00:00,406.75,468.78,104.65,92.63,100.03,186.69,80.77,59.56,514.63,137.18,99.54,13.41,141.56,67.3,461.29
2016-01-14 09:00:00,389.92,506.16,102.11,107.06,94.95,191.04,96.22,66.98,541.16,150.59,118.51,15.34,138.2,68.01,460.85
2016-01-14 10:00:00,366.97,534.36,103.65,112.1,88.05,191.01,109.62,67.95,561.72,156.14,126.62,13.56,144.4,71.17,432.95
2016-01-14 11:00:00,348.5,563.86,106.14,112.46,78.89,186.6,106.73,71.04,587.82,161.41,129.42,13.01,143.71,83.69,402.66
2016-01-14 12:00:00,352.78,572.25,106.39,113.39,76.25,188.71,106.36,73.79,591.13,161.89,133.79,12.91,150.33,82.26,389.36
2016-01-14 13:00:00,375.47,569.14,106.14,111.27,76.64,188.4,110.77,88.29,591.06,156.79,137.08,13.24,155.76,78.97,390.69
2016-01-14 14:00:00,371.43,610.28,105.75,110.59,70.54,192.14,105.45,87.98,606.45,157.46,140.48,15.84,155.86,85.48,400.25
2016-01-14 15:00:00,422.73,594.48,106.32,104.98,65.29,193.0,106.19,85.91,587.16,156.27,138.27,15.89,141.88,83.12,398.33
2016-01-14 16:00:00,477.1,584.99,106.75,92.23,63.91,187.59,106.74,83.79,576.96,157.5,135.69,14.5,114.1,81.53,419.39
2016-01-14 17:00:00,493.1,563.91,102.02,71.71,65.09,160.03,100.87,80.98,555.97,151.21,125.14,12.8,106.85,90.59,423.43
2016-01-14 18:00:00,497.73,560.13,107.73,66.76,70.09,141.51,96.73,82.76,531.27,140.18,123.47,14.44,109.81,100.19,414.36
2016-01-14 19:00:00,486.03,515.9,109.39,62.54,71.37,121.54,91.7,80.26,502.99,121.39,116.01,14.36,111.98,102.02,426.96
2016-01-14 20:00:00,491.77,494.0,112.84,61.27,72.82,112.68,91.12,79.44,487.59,112.98,115.47,13.12,104.36,96.28,430.53
2016-01-14 21:00:00,489.6,502.15,115.91,60.57,75.97,115.6,75.23,76.16,471.85,109.2,110.21,13.18,55.27,96.15,424.17
2016-01-14 22:00:00,506.55,459.48,98.94,60.87,77.53,116.91,25.65,75.09,454.17,107.62,94.05,13.24,54.48,97.06,316.15
2016-01-14 23:00:00,474.57,454.14,78.94,60.84,80.21,110.26,25.78,59.35,448.65,107.46,90.68,8.98,48.7,94.54,174.67
2016-01-15 00:00:00,425.57,441.83,63.41,59.58,81.4,115.52,25.66,30.1,449.52,106.03,90.88,7.56,47.57,85.73,173.14
2016-01-15 01:00:00,392.15,447.34,61.61,59.48,85.47,118.66,25.63,25.68,441.48,102.5,88.13,7.42,47.05,93.2,176.01
2016-01-15 02:00:00,369.37,439.37,61.3,60.14,83.51,117.68,26.0,25.07,442.01,97.75,82.03,7.58,47.08,82.95,397.16
2016-01-15 03:00:00,355.1,430.66,60.24,60.08,82.6,123.94,27.27,26.71,439.14,100.59,80.61,12.21,47.59,73.92,443.2
2016-01-15 04:00:00,342.08,423.67,61.64,58.35,81.34,131.15,25.97,26.63,441.62,100.99,77.77,8.66,46.97,69.55,428.44
2016-01-15 05:00:00,339.22,434.47,84.4,59.97,80.9,135.69,24.93,35.83,451.16,105.37,87.1,12.8,79.92,69.21,428.94
2016-01-15 06:00:00,341.78,421.15,108.52,65.76,85.68,137.79,52.53,41.96,461.64,112.84,91.45,13.17,141.29,68.51,431.15
2016-01-15 07:00:00,356.4,460.52,110.33,74.48,97.65,148.37,68.1,44.71,482.89,120.58,91.68,12.81,140.56,68.81,453.93
2016-01-15 08:00:00,392.88,467.01,111.23,79.45,96.3,184.96,72.45,57.35,523.1,121.85,96.36,12.71,134.33,66.94,451.32
2016-01-15 09:00:00,407.37,501.7,111.26,88.49,93.92,194.49,86.53,63.91,546.29,134.65,102.48,12.83,136.4,69.56,453.12
2016-01-15 10:00:00,412.25,543.1,110.63,90.79,90.01,192.49,96.55,67.49,549.02,140.86,110.0,12.75,141.32,72.3,444.95
2016-01-15 11:00:00,442.85,550.77,103.91,87.07,88.66,184.95,100.91,77.24,565.14,144.6,110.35,13.08,136.36,88.66,446.89
2016-01-15 12:00:00,413.98,585.07,101.88,80.94,81.75,187.85,99.51,84.73,566.84,149.92,116.42,13.0,143.55,85.27,405.48
2016-01-15 13:00:00,445.82,559.49,113.11,77.31,70.9,180.02,101.67,83.36,574.98,142.69,109.35,14.57,142.9,96.49,402.68
2016-01-15 14:00:00,459.05,577.67,108.92,74.74,72.05,184.84,101.33,81.87,577.47,139.5,113.62,16.7,137.51,97.27,397.3
2016-01-15 15:00:00,499.12,605.93,106.36,69.86,74.93,178.79,100.69,80.55,591.39,137.4,110.55,16.3,133.44,89.06,405.1
2016-01-15 16:00:00,498.85,578.07,111.44,65.6,68.18,177.4,100.21,79.23,558.9,135.13,110.03,15.19,128.63,103.8,415.49
2016-01-15 17:00:00,496.18,563.86,114.01,59.83,61.57,150.96,94.11,76.12,544.5,129.79,107.02,12.85,126.66,107.44,408.1
2016-01-15 18:00:00,484.8,526.62,125.3,60.09,72.07,133.52,92.71,74.22,524.26,122.78,109.88,13.2,132.95,98.66,412.05
2016-01-15 19:00:00,481.4,517.54,125.42,59.42,73.91,122.94,89.44,64.37,516.46,107.6,103.33,13.0,122.76,94.0,418.99
2016-01-15 20:00:00,489.4,499.6,127.25,59.39,73.28,126.85,90.11,58.39,503.53,100.14,100.16,13.14,108.3,104.87,413.17
2016-01-15 21:00:00,474.35,463.3,127.15,57.32,74.98,117.14,75.72,57.43,476.03,101.11,99.1,13.32,47.13,103.83,414.75
2016-01-15 22:00:00,455.35,469.14,101.11,58.28,78.2,123.37,27.12,55.74,474.4,104.71,87.2,13.37,46.06,92.81,302.01
2016-01-15 23:00:00,416.43,451.0,62.33,58.64,78.12,119.28,26.7,49.95,469.99,105.37,80.15,9.09,45.61,85.62,164.64
2016-01-16 00:00:00,419.75,446.22,51.02,56.44,79.71,119.22,26.39,26.52,475.03,103.61,79.69,7.47,45.76,84.8,156.7
2016-01-16 01:00:00,391.9,447.29,50.81,56.32,80.1,127.06,26.4,25.02,465.74,101.7,80.79,7.45,45.74,86.95,158.78
2016-01-16 02:00:00,371.7,440.26,50.66,57.08,81.89,124.96,26.07,24.4,463.19,98.15,82.47,8.57,46.19,74.99,156.92
2016-01-16 03:00:00,365.97,413.67,50.73,55.82,82.43,122.01,26.3,27.15,458.71,96.14,79.12,11.6,45.49,70.1,165.22
2016-01-16 04:00:00,348.08,433.56,50.71,53.69,82.5,132.47,26.68,25.71,462.66,92.33,77.27,11.06,46.18,69.08,386.08
2016-01-16 05:00:00,342.67,420.8,51.34,53.25,84.36,125.42,26.43,34.49,461.85,90.44,88.21,13.99,77.17,65.88,464.15
2016-01-16 06:00:00,339.23,428.29,78.66,52.65,85.78,116.46,25.82,40.75,471.28,104.52,91.29,13.25,136.38,66.37,439.65
2016-01-16 07:00:00,351.3,413.06,86.96,52.86,86.0,130.12,46.79,39.88,471.42,106.34,94.86,13.17,132.67,64.95,455.11
2016-01-16 08:00:00,360.67,425.02,88.13,50.06,83.51,125.3,57.56,34.79,466.59,106.92,95.73,12.96,127.61,66.83,430.7
2016-01-16 09:00:00,334.58,436.25,109.86,49.96,78.33,111.99,62.38,33.82,469.49,112.78,99.35,12.85,138.92,74.06,417.62
2016-01-16 10:00:00,331.18,488.34,111.39,50.36,72.23,104.36,68.38,34.23,478.01,115.36,105.5,12.94,136.01,76.82,399.04
2016-01-16 11:00:00,334.55,534.17,111.31,50.4,65.32,94.57,74.05,44.54,486.15,115.97,103.35,12.43,153.88,99.69,363.21
2016-01-16 12:00:00,372.28,495.93,111.83,50.18,62.23,93.18,79.1,51.89,493.13,113.16,106.17,13.01,144.22,89.79,360.46
2016-01-16 13:00:00,424.88,515.63,106.4,50.16,62.13,90.39,78.91,60.94,504.51,99.48,101.52,13.03,156.1,95.89,356.4
2016-01-16 14:00:00,442.05,471.73,107.08,50.36,61.36,81.84,81.24,63.28,503.16,91.92,104.78,12.86,154.72,102.32,366.94
2016-01-16 15:00:00,456.85,469.93,108.98,50.21,59.71,79.19,80.55,64.39,494.43,91.64,108.26,12.79,145.4,115.19,371.06
